OrderID;OrderDate;PropertyID;ProductID;Quantity;ProductName;ProductCategory;Price;Sales;City;;;
3733;19/06/2016;20;62;2;Leaf Blower;Maintenance;202;404;San Francisco;;;
3734;19/06/2016;3;84;3;Tall Chair;Public Areas;75;225;Portland;;;
3735;19/06/2016;10;12;2;Bed Sheet (King);Housekeeping;29;58;Arlington;;;
3736;19/06/2016;5;84;3;Tall Chair;Public Areas;75;225;Kansas City;;;
3737;19/06/2016;8;90;3;Luggage Cart;Public Areas;138;414;Philadelphia;;;
3738;19/06/2016;18;92;1;Large Sign;Public Areas;20;20;Phoenix;;;
3739;19/06/2016;12;10;2;Toilet Paper;Housekeeping;19;38;Dallas;;;
3740;20/06/2016;15;47;2;Swivel Chair;Furnishings;75;150;Chicago;;;
3741;21/06/2016;4;34;3;Shower Curtain;Furnishings;5;15;Seattle;;;
3742;21/06/2016;18;44;1;Floor Lamp;Furnishings;55;55;Phoenix;;;
3743;21/06/2016;15;6;2;Conditioner;Housekeeping;40;80;Chicago;;;
3744;21/06/2016;14;14;1;Pillowcase;Housekeeping;15;15;Nashville;;;
3745;21/06/2016;3;61;3;Tape Measure;Maintenance;8;24;Portland;;;
3746;21/06/2016;19;51;1;Painting;Furnishings;85;85;Los Angeles;;;
3747;21/06/2016;18;93;2;Terminal;Public Areas;85;170;Phoenix;;;
3748;21/06/2016;5;63;2;Duct Tape;Maintenance;27;54;Kansas City;;;
3749;21/06/2016;3;49;3;Large Vase;Furnishings;27;81;Portland;;;
3750;21/06/2016;16;47;3;Swivel Chair;Furnishings;75;225;Denver;;;
3751;21/06/2016;5;56;2;Telephone;Furnishings;38;76;Kansas City;;;
3752;22/06/2016;4;17;1;Clothes Hanger;Housekeeping;18;18;Seattle;;;
3753;22/06/2016;7;49;2;Large Vase;Furnishings;27;54;Boston;;;
3754;22/06/2016;9;71;1;Hammer;Maintenance;17;17;Richmond;;;
3755;22/06/2016;4;29;1;Erasable Markers;Office Supplies;6;6;Seattle;;;
3756;22/06/2016;13;68;2;Window Screen;Maintenance;30;60;New Orleans;;;
3757;22/06/2016;14;72;3;Nails;Maintenance;12;36;Nashville;;;
3758;22/06/2016;12;10;1;Toilet Paper;Housekeeping;19;19;Dallas;;;
3759;22/06/2016;20;18;3;Coffee Cup;Housekeeping;24;72;San Francisco;;;
3760;22/06/2016;9;34;1;Shower Curtain;Furnishings;5;5;Richmond;;;
3761;22/06/2016;5;11;2;Shower Cap;Housekeeping;10;20;Kansas City;;;
3762;23/06/2016;4;25;2;Envelopes (Legal);Office Supplies;28;56;Seattle;;;
3763;23/06/2016;11;22;2;Paper Clips;Office Supplies;3;6;Atlanta;;;
3764;23/06/2016;4;39;2;Alarm Clock;Furnishings;45;90;Seattle;;;
3765;23/06/2016;10;52;2;Ironing Board;Furnishings;18;36;Arlington;;;
3766;23/06/2016;6;11;3;Shower Cap;Housekeeping;10;30;Orlando;;;
3767;24/06/2016;12;89;2;Photograph;Public Areas;45;90;Dallas;;;
3768;24/06/2016;18;81;1;Flyer Holder;Public Areas;3;3;Phoenix;;;
3769;24/06/2016;8;31;1;Sticky Notes;Office Supplies;20;20;Philadelphia;;;
3770;24/06/2016;8;84;1;Tall Chair;Public Areas;75;75;Philadelphia;;;
3771;24/06/2016;6;60;1;Portable Drill;Maintenance;195;195;Orlando;;;
3772;24/06/2016;20;56;1;Telephone;Furnishings;38;38;San Francisco;;;
3773;24/06/2016;2;56;2;Telephone;Furnishings;38;76;Cincinnati;;;
3774;24/06/2016;18;39;1;Alarm Clock;Furnishings;45;45;Phoenix;;;
3775;24/06/2016;3;14;2;Pillowcase;Housekeeping;15;30;Portland;;;
3776;24/06/2016;14;65;1;Ladder;Maintenance;89;89;Nashville;;;
3777;24/06/2016;4;87;2;End Table;Public Areas;30;60;Seattle;;;
3778;24/06/2016;5;2;3;Hand Towel;Housekeeping;5;15;Kansas City;;;
3779;24/06/2016;16;2;2;Hand Towel;Housekeeping;5;10;Denver;;;
3780;24/06/2016;9;9;1;Tissues;Housekeeping;14;14;Richmond;;;
3781;24/06/2016;20;65;1;Ladder;Maintenance;89;89;San Francisco;;;
3782;24/06/2016;7;58;3;Mirror;Furnishings;85;255;Boston;;;
3783;25/06/2016;8;61;2;Tape Measure;Maintenance;8;16;Philadelphia;;;
3784;25/06/2016;3;10;2;Toilet Paper;Housekeeping;19;38;Portland;;;
3785;25/06/2016;17;44;3;Floor Lamp;Furnishings;55;165;Las Vegas;;;
3786;25/06/2016;11;47;1;Swivel Chair;Furnishings;75;75;Atlanta;;;
3787;25/06/2016;15;20;3;Pens;Office Supplies;30;90;Chicago;;;
3788;26/06/2016;11;69;1;Door Knob;Maintenance;41;41;Atlanta;;;
3789;26/06/2016;7;52;1;Ironing Board;Furnishings;18;18;Boston;;;
3790;26/06/2016;10;27;3;Invisible Tape;Office Supplies;8;24;Arlington;;;
3791;26/06/2016;15;28;1;Staples;Office Supplies;8;8;Chicago;;;
3792;26/06/2016;16;78;3;Small Area Rug;Public Areas;20;60;Denver;;;
3793;26/06/2016;3;9;1;Tissues;Housekeeping;14;14;Portland;;;
3794;26/06/2016;1;32;2;Note Pads;Office Supplies;14;28;New York;;;
3795;26/06/2016;13;41;2;Office Chair;Furnishings;85;170;New Orleans;;;
3796;26/06/2016;2;90;3;Luggage Cart;Public Areas;138;414;Cincinnati;;;
3797;27/06/2016;11;80;1;Poster Stand;Public Areas;27;27;Atlanta;;;
3798;27/06/2016;19;9;3;Tissues;Housekeeping;14;42;Los Angeles;;;
3799;27/06/2016;20;2;3;Hand Towel;Housekeeping;5;15;San Francisco;;;
3800;27/06/2016;14;75;1;Small Plant;Public Areas;25;25;Nashville;;;
3801;27/06/2016;12;12;1;Bed Sheet (King);Housekeeping;29;29;Dallas;;;
3802;28/06/2016;5;90;1;Luggage Cart;Public Areas;138;138;Kansas City;;;
3803;28/06/2016;9;25;1;Envelopes (Legal);Office Supplies;28;28;Richmond;;;
3804;28/06/2016;4;1;3;Large Towel;Housekeeping;9;27;Seattle;;;
3805;28/06/2016;17;59;2;Screws;Maintenance;14;28;Las Vegas;;;
3806;28/06/2016;12;83;1;Bar Stool;Public Areas;60;60;Dallas;;;
3807;28/06/2016;5;28;3;Staples;Office Supplies;8;24;Kansas City;;;
3808;28/06/2016;7;62;2;Leaf Blower;Maintenance;202;404;Boston;;;
3809;28/06/2016;6;13;3;Bed Sheet (Double);Housekeeping;20;60;Orlando;;;
3810;29/06/2016;5;58;2;Mirror;Furnishings;85;170;Kansas City;;;
3811;29/06/2016;17;78;3;Small Area Rug;Public Areas;20;60;Las Vegas;;;
3812;29/06/2016;8;91;3;Small Sign;Public Areas;14;42;Philadelphia;;;
3813;29/06/2016;13;35;2;Tissue Box;Furnishings;25;50;New Orleans;;;
3814;29/06/2016;9;55;1;Television;Furnishings;200;200;Richmond;;;
3815;29/06/2016;2;5;1;Moisturizer;Housekeeping;40;40;Cincinnati;;;
3816;29/06/2016;6;68;2;Window Screen;Maintenance;30;60;Orlando;;;
3817;29/06/2016;5;60;3;Portable Drill;Maintenance;195;585;Kansas City;;;
3818;30/06/2016;13;7;2;Hand Soap;Housekeeping;35;70;New Orleans;;;
3819;30/06/2016;8;28;2;Staples;Office Supplies;8;16;Philadelphia;;;
3820;30/06/2016;15;55;3;Television;Furnishings;200;600;Chicago;;;
3821;30/06/2016;11;65;2;Ladder;Maintenance;89;178;Atlanta;;;
3822;30/06/2016;18;9;1;Tissues;Housekeeping;14;14;Phoenix;;;
3823;30/06/2016;4;6;3;Conditioner;Housekeeping;40;120;Seattle;;;
3824;01/07/2016;20;67;2;Adjustable Wrench;Maintenance;10;20;San Francisco;;;
3825;01/07/2016;4;31;2;Sticky Notes;Office Supplies;20;40;Seattle;;;
3826;01/07/2016;11;17;2;Clothes Hanger;Housekeeping;18;36;Atlanta;;;
3827;02/07/2016;12;5;1;Moisturizer;Housekeeping;40;40;Dallas;;;
3828;02/07/2016;17;45;1;Computer Desk;Furnishings;102;102;Las Vegas;;;
3829;02/07/2016;7;8;3;Bath Soap;Housekeeping;35;105;Boston;;;
3830;02/07/2016;12;71;2;Hammer;Maintenance;17;34;Dallas;;;
3831;02/07/2016;19;40;2;Coffee Maker;Furnishings;119;238;Los Angeles;;;
3832;02/07/2016;18;33;2;Towel Rack;Furnishings;10;20;Phoenix;;;
3833;03/07/2016;12;70;2;Door Lock;Maintenance;117;234;Dallas;;;
3834;03/07/2016;7;29;2;Erasable Markers;Office Supplies;6;12;Boston;;;
3835;03/07/2016;14;13;3;Bed Sheet (Double);Housekeeping;20;60;Nashville;;;
3836;03/07/2016;8;72;3;Nails;Maintenance;12;36;Philadelphia;;;
3837;03/07/2016;1;82;1;Business Cards;Public Areas;60;60;New York;;;
3838;03/07/2016;8;29;2;Erasable Markers;Office Supplies;6;12;Philadelphia;;;
3839;04/07/2016;9;39;1;Alarm Clock;Furnishings;45;45;Richmond;;;
3840;04/07/2016;13;83;3;Bar Stool;Public Areas;60;180;New Orleans;;;
3841;04/07/2016;15;56;2;Telephone;Furnishings;38;76;Chicago;;;
3842;04/07/2016;20;87;1;End Table;Public Areas;30;30;San Francisco;;;
3843;04/07/2016;1;68;2;Window Screen;Maintenance;30;60;New York;;;
3844;04/07/2016;6;35;1;Tissue Box;Furnishings;25;25;Orlando;;;
3845;04/07/2016;19;52;1;Ironing Board;Furnishings;18;18;Los Angeles;;;
3846;05/07/2016;19;2;3;Hand Towel;Housekeeping;5;15;Los Angeles;;;
3847;05/07/2016;17;78;2;Small Area Rug;Public Areas;20;40;Las Vegas;;;
3848;05/07/2016;6;54;1;Chest of Drawers;Furnishings;150;150;Orlando;;;
3849;05/07/2016;7;73;2;Mop;Maintenance;15;30;Boston;;;
3850;05/07/2016;3;56;1;Telephone;Furnishings;38;38;Portland;;;
3851;05/07/2016;18;51;2;Painting;Furnishings;85;170;Phoenix;;;
3852;06/07/2016;17;18;3;Coffee Cup;Housekeeping;24;72;Las Vegas;;;
3853;06/07/2016;6;86;1;Sofa;Public Areas;215;215;Orlando;;;
3854;06/07/2016;8;5;2;Moisturizer;Housekeeping;40;80;Philadelphia;;;
3855;06/07/2016;5;78;3;Small Area Rug;Public Areas;20;60;Kansas City;;;
3856;06/07/2016;2;1;2;Large Towel;Housekeeping;9;18;Cincinnati;;;
3857;06/07/2016;12;61;2;Tape Measure;Maintenance;8;16;Dallas;;;
3858;06/07/2016;6;16;1;Mouthwash;Housekeeping;40;40;Orlando;;;
3859;06/07/2016;18;38;3;Bed (Double);Furnishings;250;750;Phoenix;;;
3860;06/07/2016;3;34;3;Shower Curtain;Furnishings;5;15;Portland;;;
3861;06/07/2016;13;21;3;Printer Paper;Office Supplies;50;150;New Orleans;;;
3862;07/07/2016;2;25;3;Envelopes (Legal);Office Supplies;28;84;Cincinnati;;;
3863;07/07/2016;10;19;1;Light Bulb;Housekeeping;17;17;Arlington;;;
3864;08/07/2016;10;22;2;Paper Clips;Office Supplies;3;6;Arlington;;;
3865;08/07/2016;13;49;3;Large Vase;Furnishings;27;81;New Orleans;;;
3866;08/07/2016;2;31;2;Sticky Notes;Office Supplies;20;40;Cincinnati;;;
3867;08/07/2016;14;16;1;Mouthwash;Housekeeping;40;40;Nashville;;;
3868;08/07/2016;19;45;3;Computer Desk;Furnishings;102;306;Los Angeles;;;
3869;08/07/2016;17;57;1;Wireless Router;Furnishings;70;70;Las Vegas;;;
3870;09/07/2016;18;52;2;Ironing Board;Furnishings;18;36;Phoenix;;;
3871;09/07/2016;14;7;1;Hand Soap;Housekeeping;35;35;Nashville;;;
3872;09/07/2016;19;6;1;Conditioner;Housekeeping;40;40;Los Angeles;;;
3873;09/07/2016;12;16;3;Mouthwash;Housekeeping;40;120;Dallas;;;
3874;09/07/2016;13;12;2;Bed Sheet (King);Housekeeping;29;58;New Orleans;;;
3875;09/07/2016;19;90;3;Luggage Cart;Public Areas;138;414;Los Angeles;;;
3876;09/07/2016;16;68;2;Window Screen;Maintenance;30;60;Denver;;;
3877;09/07/2016;8;79;3;Coffee Table;Public Areas;103;309;Philadelphia;;;
3878;09/07/2016;8;58;1;Mirror;Furnishings;85;85;Philadelphia;;;
3879;10/07/2016;11;15;3;Drinking Glass;Housekeeping;24;72;Atlanta;;;
3880;10/07/2016;9;10;3;Toilet Paper;Housekeeping;19;57;Richmond;;;
3881;10/07/2016;2;23;3;Printer Toner;Office Supplies;85;255;Cincinnati;;;
3882;11/07/2016;2;67;1;Adjustable Wrench;Maintenance;10;10;Cincinnati;;;
3883;11/07/2016;15;11;3;Shower Cap;Housekeeping;10;30;Chicago;;;
3884;11/07/2016;1;49;1;Large Vase;Furnishings;27;27;New York;;;
3885;11/07/2016;19;61;3;Tape Measure;Maintenance;8;24;Los Angeles;;;
3886;11/07/2016;20;89;1;Photograph;Public Areas;45;45;San Francisco;;;
3887;11/07/2016;12;66;2;Wood Glue;Maintenance;21;42;Dallas;;;
3888;12/07/2016;16;90;1;Luggage Cart;Public Areas;138;138;Denver;;;
3889;12/07/2016;15;7;1;Hand Soap;Housekeeping;35;35;Chicago;;;
3890;12/07/2016;2;12;2;Bed Sheet (King);Housekeeping;29;58;Cincinnati;;;
3891;12/07/2016;4;39;2;Alarm Clock;Furnishings;45;90;Seattle;;;
3892;12/07/2016;17;10;3;Toilet Paper;Housekeeping;19;57;Las Vegas;;;
3893;13/07/2016;13;46;2;Safe;Furnishings;115;230;New Orleans;;;
3894;13/07/2016;11;27;1;Invisible Tape;Office Supplies;8;8;Atlanta;;;
3895;13/07/2016;16;85;3;Low Chair;Public Areas;80;240;Denver;;;
3896;13/07/2016;11;81;2;Flyer Holder;Public Areas;3;6;Atlanta;;;
3897;13/07/2016;15;48;2;Side Table;Furnishings;40;80;Chicago;;;
3898;13/07/2016;6;75;1;Small Plant;Public Areas;25;25;Orlando;;;
3899;14/07/2016;20;74;2;Large Plant;Public Areas;35;70;San Francisco;;;
3900;14/07/2016;3;61;2;Tape Measure;Maintenance;8;16;Portland;;;
3901;14/07/2016;7;32;1;Note Pads;Office Supplies;14;14;Boston;;;
3902;15/07/2016;16;2;2;Hand Towel;Housekeeping;5;10;Denver;;;
3903;15/07/2016;15;60;3;Portable Drill;Maintenance;195;585;Chicago;;;
3904;15/07/2016;15;66;1;Wood Glue;Maintenance;21;21;Chicago;;;
3905;15/07/2016;10;83;2;Bar Stool;Public Areas;60;120;Arlington;;;
3906;15/07/2016;13;45;1;Computer Desk;Furnishings;102;102;New Orleans;;;
3907;16/07/2016;15;57;3;Wireless Router;Furnishings;70;210;Chicago;;;
3908;16/07/2016;3;38;2;Bed (Double);Furnishings;250;500;Portland;;;
3909;16/07/2016;2;58;3;Mirror;Furnishings;85;255;Cincinnati;;;
3910;16/07/2016;8;85;3;Low Chair;Public Areas;80;240;Philadelphia;;;
3911;16/07/2016;8;6;3;Conditioner;Housekeeping;40;120;Philadelphia;;;
3912;16/07/2016;7;72;3;Nails;Maintenance;12;36;Boston;;;
3913;16/07/2016;4;51;1;Painting;Furnishings;85;85;Seattle;;;
3914;16/07/2016;13;89;3;Photograph;Public Areas;45;135;New Orleans;;;
3915;16/07/2016;15;51;1;Painting;Furnishings;85;85;Chicago;;;
3916;17/07/2016;15;63;2;Duct Tape;Maintenance;27;54;Chicago;;;
3917;17/07/2016;4;27;3;Invisible Tape;Office Supplies;8;24;Seattle;;;
3918;17/07/2016;17;10;1;Toilet Paper;Housekeeping;19;19;Las Vegas;;;
3919;17/07/2016;14;15;2;Drinking Glass;Housekeeping;24;48;Nashville;;;
3920;17/07/2016;8;37;3;Bed (King);Furnishings;300;900;Philadelphia;;;
3921;17/07/2016;14;30;1;Permanent Markers;Office Supplies;6;6;Nashville;;;
3922;17/07/2016;2;27;3;Invisible Tape;Office Supplies;8;24;Cincinnati;;;
3923;17/07/2016;15;13;2;Bed Sheet (Double);Housekeeping;20;40;Chicago;;;
3924;18/07/2016;10;80;3;Poster Stand;Public Areas;27;81;Arlington;;;
3925;18/07/2016;14;30;3;Permanent Markers;Office Supplies;6;18;Nashville;;;
3926;18/07/2016;9;70;3;Door Lock;Maintenance;117;351;Richmond;;;
3927;18/07/2016;18;65;1;Ladder;Maintenance;89;89;Phoenix;;;
3928;18/07/2016;17;13;1;Bed Sheet (Double);Housekeeping;20;20;Las Vegas;;;
3929;18/07/2016;7;20;1;Pens;Office Supplies;30;30;Boston;;;
3930;18/07/2016;4;48;3;Side Table;Furnishings;40;120;Seattle;;;
3931;18/07/2016;4;1;1;Large Towel;Housekeeping;9;9;Seattle;;;
3932;18/07/2016;7;30;3;Permanent Markers;Office Supplies;6;18;Boston;;;
3933;18/07/2016;11;37;1;Bed (King);Furnishings;300;300;Atlanta;;;
3934;18/07/2016;11;73;3;Mop;Maintenance;15;45;Atlanta;;;
3935;18/07/2016;17;26;2;Envelopes (Catalog);Office Supplies;13;26;Las Vegas;;;
3936;19/07/2016;16;17;1;Clothes Hanger;Housekeeping;18;18;Denver;;;
3937;19/07/2016;13;72;2;Nails;Maintenance;12;24;New Orleans;;;
3938;19/07/2016;12;15;3;Drinking Glass;Housekeeping;24;72;Dallas;;;
3939;19/07/2016;11;35;1;Tissue Box;Furnishings;25;25;Atlanta;;;
3940;19/07/2016;5;30;1;Permanent Markers;Office Supplies;6;6;Kansas City;;;
3941;19/07/2016;11;94;2;Monitor;Public Areas;70;140;Atlanta;;;
3942;19/07/2016;5;10;2;Toilet Paper;Housekeeping;19;38;Kansas City;;;
3943;19/07/2016;4;75;3;Small Plant;Public Areas;25;75;Seattle;;;
3944;20/07/2016;16;33;3;Towel Rack;Furnishings;10;30;Denver;;;
3945;20/07/2016;13;50;1;Small Vase;Furnishings;33;33;New Orleans;;;
3946;20/07/2016;17;26;1;Envelopes (Catalog);Office Supplies;13;13;Las Vegas;;;
3947;20/07/2016;6;73;1;Mop;Maintenance;15;15;Orlando;;;
3948;20/07/2016;7;90;1;Luggage Cart;Public Areas;138;138;Boston;;;
3949;20/07/2016;3;28;2;Staples;Office Supplies;8;16;Portland;;;
3950;20/07/2016;2;22;1;Paper Clips;Office Supplies;3;3;Cincinnati;;;
3951;20/07/2016;15;55;2;Television;Furnishings;200;400;Chicago;;;
3952;20/07/2016;13;62;2;Leaf Blower;Maintenance;202;404;New Orleans;;;
3953;21/07/2016;15;67;1;Adjustable Wrench;Maintenance;10;10;Chicago;;;
3954;21/07/2016;8;7;2;Hand Soap;Housekeeping;35;70;Philadelphia;;;
3955;21/07/2016;11;31;1;Sticky Notes;Office Supplies;20;20;Atlanta;;;
3956;21/07/2016;1;16;2;Mouthwash;Housekeeping;40;80;New York;;;
3957;21/07/2016;4;92;1;Large Sign;Public Areas;20;20;Seattle;;;
3958;21/07/2016;6;1;1;Large Towel;Housekeeping;9;9;Orlando;;;
3959;22/07/2016;3;4;2;Shampoo;Housekeeping;40;80;Portland;;;
3960;22/07/2016;4;46;3;Safe;Furnishings;115;345;Seattle;;;
3961;22/07/2016;1;75;2;Small Plant;Public Areas;25;50;New York;;;
3962;22/07/2016;13;24;2;Envelopes (Letter);Office Supplies;24;48;New Orleans;;;
3963;22/07/2016;16;92;2;Large Sign;Public Areas;20;40;Denver;;;
3964;22/07/2016;20;58;3;Mirror;Furnishings;85;255;San Francisco;;;
3965;22/07/2016;15;58;1;Mirror;Furnishings;85;85;Chicago;;;
3966;23/07/2016;8;74;3;Large Plant;Public Areas;35;105;Philadelphia;;;
3967;23/07/2016;8;26;3;Envelopes (Catalog);Office Supplies;13;39;Philadelphia;;;
3968;23/07/2016;12;53;3;Iron;Furnishings;20;60;Dallas;;;
3969;23/07/2016;12;74;3;Large Plant;Public Areas;35;105;Dallas;;;
3970;23/07/2016;2;20;1;Pens;Office Supplies;30;30;Cincinnati;;;
3971;23/07/2016;11;6;2;Conditioner;Housekeeping;40;80;Atlanta;;;
3972;23/07/2016;20;87;2;End Table;Public Areas;30;60;San Francisco;;;
3973;23/07/2016;2;2;1;Hand Towel;Housekeeping;5;5;Cincinnati;;;
3974;23/07/2016;10;89;2;Photograph;Public Areas;45;90;Arlington;;;
3975;24/07/2016;5;38;1;Bed (Double);Furnishings;250;250;Kansas City;;;
3976;24/07/2016;7;45;1;Computer Desk;Furnishings;102;102;Boston;;;
3977;24/07/2016;16;14;3;Pillowcase;Housekeeping;15;45;Denver;;;
3978;24/07/2016;18;93;1;Terminal;Public Areas;85;85;Phoenix;;;
3979;24/07/2016;5;4;3;Shampoo;Housekeeping;40;120;Kansas City;;;
3980;24/07/2016;20;61;1;Tape Measure;Maintenance;8;8;San Francisco;;;
3981;24/07/2016;15;4;2;Shampoo;Housekeeping;40;80;Chicago;;;
3982;25/07/2016;2;58;2;Mirror;Furnishings;85;170;Cincinnati;;;
3983;25/07/2016;6;44;1;Floor Lamp;Furnishings;55;55;Orlando;;;
3984;25/07/2016;9;36;1;Armoire;Furnishings;115;115;Richmond;;;
3985;25/07/2016;17;23;2;Printer Toner;Office Supplies;85;170;Las Vegas;;;
3986;25/07/2016;8;20;2;Pens;Office Supplies;30;60;Philadelphia;;;
3987;25/07/2016;4;79;1;Coffee Table;Public Areas;103;103;Seattle;;;
3988;26/07/2016;2;3;2;Washcloth;Housekeeping;3;6;Cincinnati;;;
3989;26/07/2016;14;82;2;Business Cards;Public Areas;60;120;Nashville;;;
3990;26/07/2016;16;18;3;Coffee Cup;Housekeeping;24;72;Denver;;;
3991;26/07/2016;15;90;3;Luggage Cart;Public Areas;138;414;Chicago;;;
3992;26/07/2016;4;50;1;Small Vase;Furnishings;33;33;Seattle;;;
3993;26/07/2016;1;57;2;Wireless Router;Furnishings;70;140;New York;;;
3994;26/07/2016;13;86;3;Sofa;Public Areas;215;645;New Orleans;;;
3995;26/07/2016;5;67;1;Adjustable Wrench;Maintenance;10;10;Kansas City;;;
3996;26/07/2016;6;82;3;Business Cards;Public Areas;60;180;Orlando;;;
3997;26/07/2016;9;94;2;Monitor;Public Areas;70;140;Richmond;;;
3998;26/07/2016;1;37;1;Bed (King);Furnishings;300;300;New York;;;
3999;26/07/2016;3;92;2;Large Sign;Public Areas;20;40;Portland;;;
4000;27/07/2016;11;68;2;Window Screen;Maintenance;30;60;Atlanta;;;
4001;27/07/2016;4;92;2;Large Sign;Public Areas;20;40;Seattle;;;
4002;27/07/2016;2;48;1;Side Table;Furnishings;40;40;Cincinnati;;;
4003;27/07/2016;7;79;1;Coffee Table;Public Areas;103;103;Boston;;;
4004;27/07/2016;19;62;1;Leaf Blower;Maintenance;202;202;Los Angeles;;;
4005;27/07/2016;1;48;2;Side Table;Furnishings;40;80;New York;;;
4006;27/07/2016;1;3;2;Washcloth;Housekeeping;3;6;New York;;;
4007;27/07/2016;4;12;2;Bed Sheet (King);Housekeeping;29;58;Seattle;;;
4008;27/07/2016;12;18;1;Coffee Cup;Housekeeping;24;24;Dallas;;;
4009;27/07/2016;2;82;1;Business Cards;Public Areas;60;60;Cincinnati;;;
4010;28/07/2016;16;20;2;Pens;Office Supplies;30;60;Denver;;;
4011;28/07/2016;15;15;1;Drinking Glass;Housekeeping;24;24;Chicago;;;
4012;28/07/2016;2;12;1;Bed Sheet (King);Housekeeping;29;29;Cincinnati;;;
4013;28/07/2016;15;49;2;Large Vase;Furnishings;27;54;Chicago;;;
4014;28/07/2016;5;8;2;Bath Soap;Housekeeping;35;70;Kansas City;;;
4015;28/07/2016;20;35;1;Tissue Box;Furnishings;25;25;San Francisco;;;
4016;29/07/2016;12;13;2;Bed Sheet (Double);Housekeeping;20;40;Dallas;;;
4017;29/07/2016;15;4;1;Shampoo;Housekeeping;40;40;Chicago;;;
4018;29/07/2016;2;6;1;Conditioner;Housekeeping;40;40;Cincinnati;;;
4019;29/07/2016;12;56;1;Telephone;Furnishings;38;38;Dallas;;;
4020;29/07/2016;1;91;2;Small Sign;Public Areas;14;28;New York;;;
4021;29/07/2016;12;52;3;Ironing Board;Furnishings;18;54;Dallas;;;
4022;29/07/2016;8;70;2;Door Lock;Maintenance;117;234;Philadelphia;;;
4023;30/07/2016;6;42;1;Reading Chair;Furnishings;70;70;Orlando;;;
4024;30/07/2016;20;62;3;Leaf Blower;Maintenance;202;606;San Francisco;;;
4025;30/07/2016;4;83;3;Bar Stool;Public Areas;60;180;Seattle;;;
4026;30/07/2016;20;43;1;Table Lamp;Furnishings;38;38;San Francisco;;;
4027;30/07/2016;4;3;1;Washcloth;Housekeeping;3;3;Seattle;;;
4028;30/07/2016;6;33;3;Towel Rack;Furnishings;10;30;Orlando;;;
4029;30/07/2016;16;23;1;Printer Toner;Office Supplies;85;85;Denver;;;
4030;30/07/2016;16;56;1;Telephone;Furnishings;38;38;Denver;;;
4031;30/07/2016;17;1;2;Large Towel;Housekeeping;9;18;Las Vegas;;;
4032;30/07/2016;1;17;1;Clothes Hanger;Housekeeping;18;18;New York;;;
4033;31/07/2016;18;70;3;Door Lock;Maintenance;117;351;Phoenix;;;
4034;31/07/2016;6;86;1;Sofa;Public Areas;215;215;Orlando;;;
4035;31/07/2016;19;65;1;Ladder;Maintenance;89;89;Los Angeles;;;
4036;31/07/2016;2;7;2;Hand Soap;Housekeeping;35;70;Cincinnati;;;
4037;01/08/2016;4;62;2;Leaf Blower;Maintenance;202;404;Seattle;;;
4038;01/08/2016;18;35;3;Tissue Box;Furnishings;25;75;Phoenix;;;
4039;01/08/2016;15;61;3;Tape Measure;Maintenance;8;24;Chicago;;;
4040;01/08/2016;5;15;2;Drinking Glass;Housekeeping;24;48;Kansas City;;;
4041;02/08/2016;20;37;2;Bed (King);Furnishings;300;600;San Francisco;;;
4042;02/08/2016;14;53;2;Iron;Furnishings;20;40;Nashville;;;
4043;02/08/2016;20;7;1;Hand Soap;Housekeeping;35;35;San Francisco;;;
4044;03/08/2016;2;32;1;Note Pads;Office Supplies;14;14;Cincinnati;;;
4045;03/08/2016;1;84;1;Tall Chair;Public Areas;75;75;New York;;;
4046;03/08/2016;11;22;2;Paper Clips;Office Supplies;3;6;Atlanta;;;
4047;03/08/2016;8;12;1;Bed Sheet (King);Housekeeping;29;29;Philadelphia;;;
4048;04/08/2016;4;64;2;Gaffer's Tape;Maintenance;27;54;Seattle;;;
4049;04/08/2016;4;27;3;Invisible Tape;Office Supplies;8;24;Seattle;;;
4050;04/08/2016;7;89;2;Photograph;Public Areas;45;90;Boston;;;
4051;04/08/2016;19;53;2;Iron;Furnishings;20;40;Los Angeles;;;
4052;04/08/2016;9;48;1;Side Table;Furnishings;40;40;Richmond;;;
4053;04/08/2016;1;40;1;Coffee Maker;Furnishings;119;119;New York;;;
4054;05/08/2016;19;60;3;Portable Drill;Maintenance;195;585;Los Angeles;;;
4055;05/08/2016;11;56;2;Telephone;Furnishings;38;76;Atlanta;;;
4056;05/08/2016;3;69;2;Door Knob;Maintenance;41;82;Portland;;;
4057;05/08/2016;18;5;3;Moisturizer;Housekeeping;40;120;Phoenix;;;
4058;05/08/2016;6;16;1;Mouthwash;Housekeeping;40;40;Orlando;;;
4059;05/08/2016;8;19;3;Light Bulb;Housekeeping;17;51;Philadelphia;;;
4060;05/08/2016;5;85;2;Low Chair;Public Areas;80;160;Kansas City;;;
4061;05/08/2016;20;21;3;Printer Paper;Office Supplies;50;150;San Francisco;;;
4062;05/08/2016;12;53;2;Iron;Furnishings;20;40;Dallas;;;
4063;06/08/2016;2;76;1;Ficus;Public Areas;80;80;Cincinnati;;;
4064;06/08/2016;7;86;3;Sofa;Public Areas;215;645;Boston;;;
4065;06/08/2016;18;16;2;Mouthwash;Housekeeping;40;80;Phoenix;;;
4066;06/08/2016;3;16;1;Mouthwash;Housekeeping;40;40;Portland;;;
4067;07/08/2016;14;79;3;Coffee Table;Public Areas;103;309;Nashville;;;
